results_time,MD5,Controller,item_order,inner,label,latin_group,PennElementType,PennElementName,Parameter,Value,EventTime,prolific_id,Comments,extra_0,extra_1,extra_2,extra_3,extra_4,extra_5,extra_6,extra_7,extra_8,results_timestamp,participant_id,group,no,item,condition,counterbalancing,left,right
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,26,0,experiment,NULL,PennController,28,_Trial_,End,1758196457681,prolific_id,undefined,b,98,29,other-directed-x,y,földműves,munkás,participant_id,NULL,2025-09-18 11:54:16,b,98,29.0,,y,földműves,munkás,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,26,0,experiment,NULL,PennController,28,_Trial_,End,1758196666415,prolific_id,undefined,c,102,30,other-directed-x,y,tanár,diák,participant_id,NULL,2025-09-18 11:57:45,c,102,30.0,,y,tanár,diák,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,PennController,29,_Trial_,Start,1758196122354,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,NULL,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,PennController,29,_Header_,Start,1758196122354,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,NULL,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,PennController,29,_Header_,End,1758196122354,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,NULL,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,EyeTracker,tracker,calibration,73,1758196126390,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,NULL,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,Key,r1,PressedKey,,1758196130938,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,Wait success,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,Key,r2,PressedKey,,1758196131188,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,Wait success,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,Key,r3,PressedKey,,1758196131368,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,Wait success,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,Key,r4,PressedKey,,1758196131557,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,Wait success,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,Key,r5,PressedKey,,1758196131718,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,Wait success,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,Key,r6,PressedKey,,1758196131912,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,Wait success,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,Key,r7,PressedKey,,1758196132103,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,Wait success,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,Selector,choice_selector,Selection,right_canvas,1758196138131,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,left_canvas;right_canvas,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,EyeTracker,tracker,Filename,httpsfarmpcibexnetrDigcCS/bdc17927-53a3-24cb-4607-15e00152ec65,1758196139149,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,NULL,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,PennController,29,_Trial_,End,1758196139150,prolific_id,roro101,a,26,9,focus,y,9b,9a,participant_id,NULL,2025-09-18 11:52:32,a,26,9.0,,y,9b,9a,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,PennController,29,_Trial_,Start,1758196457601,prolific_id,undefined,b,71,23,self-directed,n,rendőr,biztonsági őr,participant_id,NULL,2025-09-18 11:54:16,b,71,23.0,,n,rendőr,biztonsági őr,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,PennController,29,_Header_,Start,1758196457601,prolific_id,undefined,b,71,23,self-directed,n,rendőr,biztonsági őr,participant_id,NULL,2025-09-18 11:54:16,b,71,23.0,,n,rendőr,biztonsági őr,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,PennController,29,_Header_,End,1758196457601,prolific_id,undefined,b,71,23,self-directed,n,rendőr,biztonsági őr,participant_id,NULL,2025-09-18 11:54:16,b,71,23.0,,n,rendőr,biztonsági őr,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,PennController,29,_Trial_,End,1758196457631,prolific_id,undefined,b,71,23,self-directed,n,rendőr,biztonsági őr,participant_id,NULL,2025-09-18 11:54:16,b,71,23.0,,n,rendőr,biztonsági őr,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,PennController,29,_Trial_,Start,1758196666199,prolific_id,undefined,c,119,35,attention-check,n,pelikán,tigris,participant_id,NULL,2025-09-18 11:57:45,c,119,35.0,,n,pelikán,tigris,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,PennController,29,_Header_,Start,1758196666199,prolific_id,undefined,c,119,35,attention-check,n,pelikán,tigris,participant_id,NULL,2025-09-18 11:57:45,c,119,35.0,,n,pelikán,tigris,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,PennController,29,_Header_,End,1758196666199,prolific_id,undefined,c,119,35,attention-check,n,pelikán,tigris,participant_id,NULL,2025-09-18 11:57:45,c,119,35.0,,n,pelikán,tigris,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,27,0,experiment,NULL,PennController,29,_Trial_,End,1758196666233,prolific_id,undefined,c,119,35,attention-check,n,pelikán,tigris,participant_id,NULL,2025-09-18 11:57:45,c,119,35.0,,n,pelikán,tigris,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,PennController,30,_Trial_,Start,1758196317323,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,NULL,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,PennController,30,_Header_,Start,1758196317323,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,NULL,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,PennController,30,_Header_,End,1758196317323,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,NULL,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,EyeTracker,tracker,calibration,79,1758196321342,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,NULL,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,Key,r1,PressedKey,,1758196326206,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,Wait success,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,Key,r2,PressedKey,,1758196326501,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,Wait success,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,Key,r3,PressedKey,,1758196326703,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,Wait success,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,Key,r4,PressedKey,,1758196326877,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,Wait success,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,Key,r5,PressedKey,,1758196327193,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,Wait success,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,Key,r6,PressedKey,,1758196327461,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,Wait success,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,Key,r7,PressedKey,,1758196327757,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,Wait success,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,Selector,choice_selector,Selection,left_canvas,1758196334071,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,left_canvas;right_canvas,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,EyeTracker,tracker,Filename,httpsfarmpcibexnetrDigcCS/bdc17927-53a3-24cb-4607-15e00152ec65,1758196335084,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,NULL,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,PennController,30,_Trial_,End,1758196335085,prolific_id,roro101,a,42,14,contrastive,y,14b,14a,participant_id,NULL,2025-09-18 11:52:32,a,42,14.0,,y,14b,14a,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,PennController,30,_Trial_,End,1758196457651,prolific_id,undefined,b,4,2,exclusive,y,2b,2a,participant_id,NULL,2025-09-18 11:54:16,b,4,2.0,,y,2b,2a,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,PennController,30,_Trial_,Start,1758196666194,prolific_id,undefined,c,72,23,other-directed,y,biztonsági őr,rendőr,participant_id,NULL,2025-09-18 11:57:45,c,72,23.0,,y,biztonsági őr,rendőr,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,PennController,30,_Header_,Start,1758196666194,prolific_id,undefined,c,72,23,other-directed,y,biztonsági őr,rendőr,participant_id,NULL,2025-09-18 11:57:45,c,72,23.0,,y,biztonsági őr,rendőr,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,PennController,30,_Header_,End,1758196666194,prolific_id,undefined,c,72,23,other-directed,y,biztonsági őr,rendőr,participant_id,NULL,2025-09-18 11:57:45,c,72,23.0,,y,biztonsági őr,rendőr,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,28,0,experiment,NULL,PennController,30,_Trial_,End,1758196666196,prolific_id,undefined,c,72,23,other-directed,y,biztonsági őr,rendőr,participant_id,NULL,2025-09-18 11:57:45,c,72,23.0,,y,biztonsági őr,rendőr,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,PennController,31,_Trial_,Start,1758195928494,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,NULL,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,PennController,31,_Header_,Start,1758195928494,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,NULL,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,PennController,31,_Header_,End,1758195928494,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,NULL,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,EyeTracker,tracker,calibration,69,1758195932523,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,NULL,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,Key,r1,PressedKey,,1758195937527,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,Wait success,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,Key,r2,PressedKey,,1758195937788,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,Wait success,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,Key,r3,PressedKey,,1758195937946,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,Wait success,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,Key,r4,PressedKey,,1758195938114,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,Wait success,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,Key,r5,PressedKey,,1758195938255,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,Wait success,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,Key,r7,PressedKey,,1758195938428,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,Wait success,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,Key,question,PressedKey,,1758195939789,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,Wait success,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,Selector,choice_selector,Selection,right_canvas,1758195943143,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,left_canvas;right_canvas,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,EyeTracker,tracker,Filename,httpsfarmpcibexnetrDigcCS/bdc17927-53a3-24cb-4607-15e00152ec65,1758195944151,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,NULL,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,PennController,31,_Trial_,End,1758195944152,prolific_id,roro101,a,106,31,self-directed-x,y,művész,üzletember,participant_id,NULL,2025-09-18 11:52:32,a,106,31.0,,y,művész,üzletember,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,PennController,31,_Trial_,End,1758196457846,prolific_id,undefined,b,9,3,contrastive,n,3a,3b,participant_id,NULL,2025-09-18 11:54:16,b,9,3.0,,n,3a,3b,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,29,0,experiment,NULL,PennController,31,_Trial_,End,1758196666656,prolific_id,undefined,c,50,17,focus,y,17b,17a,participant_id,NULL,2025-09-18 11:57:45,c,50,17.0,,y,17b,17a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,PennController,32,_Trial_,Start,1758195685309,prolific_id,roro101,a,114,34,attention-check,y,hangya,elefánt,participant_id,NULL,2025-09-18 11:52:32,a,114,34.0,,y,hangya,elefánt,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,PennController,32,_Header_,Start,1758195685309,prolific_id,roro101,a,114,34,attention-check,y,hangya,elefánt,participant_id,NULL,2025-09-18 11:52:32,a,114,34.0,,y,hangya,elefánt,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,PennController,32,_Header_,End,1758195685309,prolific_id,roro101,a,114,34,attention-check,y,hangya,elefánt,participant_id,NULL,2025-09-18 11:52:32,a,114,34.0,,y,hangya,elefánt,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,EyeTracker,tracker,calibration,72,1758195689327,prolific_id,roro101,a,114,34,attention-check,y,hangya,elefánt,participant_id,NULL,2025-09-18 11:52:32,a,114,34.0,,y,hangya,elefánt,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,Key,r1,PressedKey,,1758195695277,prolific_id,roro101,a,114,34,attention-check,y,hangya,elefánt,participant_id,Wait success,2025-09-18 11:52:32,a,114,34.0,,y,hangya,elefánt,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,Key,r2,PressedKey,,1758195695523,prolific_id,roro101,a,114,34,attention-check,y,hangya,elefánt,participant_id,Wait success,2025-09-18 11:52:32,a,114,34.0,,y,hangya,elefánt,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,Key,r3,PressedKey,,1758195695939,prolific_id,roro101,a,114,34,attention-check,y,hangya,elefánt,participant_id,Wait success,2025-09-18 11:52:32,a,114,34.0,,y,hangya,elefánt,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,Key,r4,PressedKey,,1758195696142,prolific_id,roro101,a,114,34,attention-check,y,hangya,elefánt,participant_id,Wait success,2025-09-18 11:52:32,a,114,34.0,,y,hangya,elefánt,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,Key,r5,PressedKey,,1758195696486,prolific_id,roro101,a,114,34,attention-check,y,hangya,elefánt,participant_id,Wait success,2025-09-18 11:52:32,a,114,34.0,,y,hangya,elefánt,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,Key,r7,PressedKey,,1758195696673,prolific_id,roro101,a,114,34,attention-check,y,hangya,elefánt,participant_id,Wait success,2025-09-18 11:52:32,a,114,34.0,,y,hangya,elefánt,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,Selector,choice_selector,Selection,left_canvas,1758195702946,prolific_id,roro101,a,114,34,attention-check,y,hangya,elefánt,participant_id,left_canvas;right_canvas,2025-09-18 11:52:32,a,114,34.0,,y,hangya,elefánt,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,EyeTracker,tracker,Filename,httpsfarmpcibexnetrDigcCS/bdc17927-53a3-24cb-4607-15e00152ec65,1758195703969,prolific_id,roro101,a,114,34,attention-check,y,hangya,elefánt,participant_id,NULL,2025-09-18 11:52:32,a,114,34.0,,y,hangya,elefánt,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,PennController,32,_Trial_,End,1758195703969,prolific_id,roro101,a,114,34,attention-check,y,hangya,elefánt,participant_id,NULL,2025-09-18 11:52:32,a,114,34.0,,y,hangya,elefánt,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,PennController,32,_Trial_,End,1758196457851,prolific_id,undefined,b,38,13,focus,y,13b,13a,participant_id,NULL,2025-09-18 11:54:16,b,38,13.0,,y,13b,13a,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,30,0,experiment,NULL,PennController,32,_Trial_,End,1758196666639,prolific_id,undefined,c,21,7,contrastive,n,7a,7b,participant_id,NULL,2025-09-18 11:57:45,c,21,7.0,,n,7a,7b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,PennController,33,_Trial_,Start,1758195880189,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,NULL,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,PennController,33,_Header_,Start,1758195880189,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,NULL,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,PennController,33,_Header_,End,1758195880189,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,NULL,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,EyeTracker,tracker,calibration,73,1758195884223,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,NULL,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,Key,r1,PressedKey,,1758195888850,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,Wait success,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,Key,r2,PressedKey,,1758195889130,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,Wait success,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,Key,r3,PressedKey,,1758195889319,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,Wait success,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,Key,r4,PressedKey,,1758195889487,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,Wait success,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,Key,r5,PressedKey,,1758195889632,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,Wait success,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,Key,r6,PressedKey,,1758195889786,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,Wait success,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,Key,r7,PressedKey,,1758195889969,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,Wait success,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,Selector,choice_selector,Selection,right_canvas,1758195894858,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,left_canvas;right_canvas,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,EyeTracker,tracker,Filename,httpsfarmpcibexnetrDigcCS/bdc17927-53a3-24cb-4607-15e00152ec65,1758195895889,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,NULL,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,PennController,33,_Trial_,End,1758195895890,prolific_id,roro101,a,33,11,contrastive,n,11a,11b,participant_id,NULL,2025-09-18 11:52:32,a,33,11.0,,n,11a,11b,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,PennController,33,_Trial_,End,1758196458022,prolific_id,undefined,b,45,15,contrastive,n,15a,15b,participant_id,NULL,2025-09-18 11:54:16,b,45,15.0,,n,15a,15b,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,PennController,33,_Trial_,Start,1758196666352,prolific_id,undefined,c,52,18,exclusive,y,18b,18a,participant_id,NULL,2025-09-18 11:57:45,c,52,18.0,,y,18b,18a,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,PennController,33,_Header_,Start,1758196666352,prolific_id,undefined,c,52,18,exclusive,y,18b,18a,participant_id,NULL,2025-09-18 11:57:45,c,52,18.0,,y,18b,18a,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,PennController,33,_Header_,End,1758196666352,prolific_id,undefined,c,52,18,exclusive,y,18b,18a,participant_id,NULL,2025-09-18 11:57:45,c,52,18.0,,y,18b,18a,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,31,0,experiment,NULL,PennController,33,_Trial_,End,1758196666361,prolific_id,undefined,c,52,18,exclusive,y,18b,18a,participant_id,NULL,2025-09-18 11:57:45,c,52,18.0,,y,18b,18a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,32,0,experiment,NULL,PennController,34,_Trial_,Start,1758195830783,prolific_id,roro101,a,73,23,self-directed-x,n,biztonsági őr,rendőr,participant_id,NULL,2025-09-18 11:52:32,a,73,23.0,,n,biztonsági őr,rendőr,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,32,0,experiment,NULL,PennController,34,_Header_,Start,1758195830783,prolific_id,roro101,a,73,23,self-directed-x,n,biztonsági őr,rendőr,participant_id,NULL,2025-09-18 11:52:32,a,73,23.0,,n,biztonsági őr,rendőr,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,32,0,experiment,NULL,PennController,34,_Header_,End,1758195830783,prolific_id,roro101,a,73,23,self-directed-x,n,biztonsági őr,rendőr,participant_id,NULL,2025-09-18 11:52:32,a,73,23.0,,n,biztonsági őr,rendőr,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,32,0,experiment,NULL,EyeTracker,tracker,calibration,77,1758195834802,prolific_id,roro101,a,73,23,self-directed-x,n,biztonsági őr,rendőr,participant_id,NULL,2025-09-18 11:52:32,a,73,23.0,,n,biztonsági őr,rendőr,participant_id
